Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
198,3.63918e-06,-9.98611e-06,4.15869e-05,3.34238e-05,-6.22907e-06,-6.68969e-06
199,1.0349e-05,-2.05431e-05,4.16361e-05,2.96333e-05,-4.88694e-06,-6.38601e-06
200,1.57839e-05,-1.78021e-05,4.18971e-05,3.51432e-05,-2.61709e-06,-8.12863e-06
201,1.87809e-05,-3.54962e-06,4.33671e-05,4.26571e-05,3.35829e-06,-9.19227e-06
202,2.0349e-05,6.78063e-06,4.65295e-05,4.31769e-05,1.33871e-05,-7.08065e-06
203,2.34193e-05,7.98722e-06,4.8956e-05,3.99388e-05,2.96946e-05,-4.92563e-06
204,2.81037e-05,5.21528e-07,4.98923e-05,3.93648e-05,4.7269e-05,-4.11407e-06
205,3.01264e-05,-8.12049e-06,5.13892e-05,3.89195e-05,5.70276e-05,-8.09408e-06
206,2.85215e-05,-6.3431e-06,5.27367e-05,3.90805e-05,6.63334e-05,-1.32433e-05
207,2.49186e-05,2.17172e-06,5.02231e-05,4.12596e-05,7.64472e-05,-1.40843e-05
208,2.19174e-05,5.5133e-06,4.66836e-05,4.42513e-05,7.37539e-05,-1.14102e-05
209,2.22211e-05,1.68743e-06,4.78182e-05,4.56609e-05,5.53204e-05,-9.33324e-06
210,2.53732e-05,-6.7533e-06,5.12421e-05,4.45928e-05,2.37311e-05,-8.85037e-06
211,2.75544e-05,-1.9928e-05,5.46634e-05,3.72948e-05,-1.64925e-05,-7.71891e-06
212,2.68513e-05,-2.38002e-05,5.5122e-05,3.01022e-05,-5.40212e-05,-4.31922e-06
213,2.56328e-05,-1.31702e-05,5.49716e-05,3.24045e-05,-7.63829e-05,1.63884e-06
214,2.54646e-05,-2.36102e-06,5.59014e-05,3.87167e-05,-7.9009e-05,6.03251e-06
215,2.63518e-05,-3.08504e-06,5.60163e-05,4.1208e-05,-5.98015e-05,7.35198e-06
216,2.61804e-05,-1.0727e-05,5.41925e-05,3.75646e-05,-2.37716e-05,1.06339e-05
217,2.25553e-05,-2.36095e-05,5.26558e-05,2.88874e-05,1.43918e-05,1.14019e-05
218,1.63724e-05,-2.57376e-05,5.39421e-05,2.54679e-05,4.54503e-05,2.53174e-06
219,9.40174e-06,-7.50783e-06,5.80484e-05,3.40467e-05,6.78937e-05,-7.48449e-06
220,3.39185e-06,3.6693e-06,6.20653e-05,4.69145e-05,7.91552e-05,-1.24862e-05
